Month,Sa2Code,Sa2Name,Ta,Total,House,Apartment,Retirement,Townhouse,Sa3Code,Sa3Name
41518,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
41518,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
41518,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
41518,254700,Houghton Bay,Wellington City,1,1,0,0,0,56050,Houghton Bay
41518,254800,Miramar East,Wellington City,0,0,0,0,0,56100,Miramar
41518,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
41518,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41518,255100,Strathmore (Wellington City),Wellington City,0,0,0,0,0,56120,Strathmore (Wellington City)
41518,255200,Seatoun,Wellington City,0,0,0,0,0,56110,Seatoun
41548,247501,MÄkara-Ohariu,Wellington City,0,0,0,0,0,55700,Wellington City Rural
41548,247600,Tawa North,Wellington City,0,0,0,0,0,55720,Tawa
41548,247700,Linden,Wellington City,0,0,0,0,0,55720,Tawa
41548,247800,Tawa South,Wellington City,1,1,0,0,0,55720,Tawa
41548,247900,Tawa Central,Wellington City,1,1,0,0,0,55720,Tawa
41548,248000,Grenada North,Wellington City,2,2,0,0,0,55730,Grenada
41548,248101,Churton Park North,Wellington City,4,4,0,0,0,55830,Churton Park-Glenside
41548,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41548,248200,Takapu-Horokiwi,Wellington City,1,1,0,0,0,55710,Woodridge-Horokiwi
41548,248301,Churton Park South,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41548,248400,Johnsonville West,Wellington City,0,0,0,0,0,55740,Johnsonville
41548,248500,Grenada Village,Wellington City,6,6,0,0,0,55730,Grenada
41548,248600,Johnsonville North,Wellington City,0,0,0,0,0,55740,Johnsonville
41548,248701,Paparangi,Wellington City,0,0,0,0,0,55840,Paparangi
41548,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
41548,248900,Johnsonville Central,Wellington City,0,0,0,0,0,55740,Johnsonville
41548,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
41548,249101,Crofton Downs,Wellington City,2,2,0,0,0,55780,Crofton Downs
41548,249200,Johnsonville South,Wellington City,0,0,0,0,0,55740,Johnsonville
41548,249300,Khandallah Reserve,Wellington City,0,0,0,0,0,55760,Khandallah
41548,249401,Karori Park,Wellington City,0,0,0,0,0,55860,Karori
41548,249402,Karori West,Wellington City,1,1,0,0,0,55860,Karori
41548,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
41548,249600,Ngaio South,Wellington City,0,0,0,0,0,55770,Ngaio
41548,249701,Newlands South,Wellington City,0,0,0,0,0,55850,Newlands
41548,249702,Newlands East,Wellington City,1,1,0,0,0,55850,Newlands
41548,249800,Woodridge,Wellington City,10,5,0,0,5,55710,Woodridge-Horokiwi
41548,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
41548,250000,Khandallah North,Wellington City,0,0,0,0,0,55760,Khandallah
41548,250100,Wilton,Wellington City,0,0,0,0,0,55810,Wilton
41548,250200,Khandallah South,Wellington City,0,0,0,0,0,55760,Khandallah
41548,250300,Wadestown,Wellington City,3,0,0,0,3,55800,Wadestown
41548,250401,Karori South,Wellington City,0,0,0,0,0,55860,Karori
41548,250500,Onslow,Wellington City,0,0,0,0,0,55760,Khandallah
41548,250600,Karori East,Wellington City,0,0,0,0,0,55860,Karori
41548,250700,Pipitea-Kaiwharawhara,Wellington City,1,1,0,0,0,55790,Pipitea-Kaiwharawhara
41548,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
41548,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
41548,250902,Thorndon South,Wellington City,0,0,0,0,0,55820,Thorndon
41548,251000,Wellington Botanic Gardens,Wellington City,2,0,0,0,2,55880,Kelburn
41548,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
41548,251200,Aro Valley,Wellington City,0,0,0,0,0,55910,Aro Valley
41548,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
41548,251400,Wellington Central,Wellington City,0,0,0,0,0,55890,Wellington Central
41548,251500,Brooklyn North,Wellington City,0,0,0,0,0,55950,Brooklyn
41548,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
41548,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
41548,251700,Vivian West,Wellington City,1,0,1,0,0,55900,Te Aro
41548,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
41548,251900,Brooklyn East,Wellington City,0,0,0,0,0,55950,Brooklyn
41548,252001,Mount Cook North,Wellington City,0,0,0,0,0,55960,Mount Cook
41548,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
41548,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
41548,252200,Brooklyn South,Wellington City,1,1,0,0,0,55950,Brooklyn
41548,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
41548,252400,Mount Cook East,Wellington City,42,0,42,0,0,55960,Mount Cook
41548,252501,Mount Victoria North,Wellington City,8,0,0,0,8,55930,Mount Victoria
41548,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
41548,252600,Roseneath,Wellington City,1,1,0,0,0,56080,Roseneath
41548,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
41548,252800,Kingston-Mornington-Vogeltown,Wellington City,1,0,0,0,1,55980,Kingston-Mornington-Vogeltown
41548,252900,Newtown North,Wellington City,0,0,0,0,0,55970,Newtown
41548,253000,Newtown West,Wellington City,2,0,0,0,2,55970,Newtown
41548,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
41548,253102,Hataitai North East,Wellington City,0,0,0,0,0,55940,Hataitai
41548,253200,Evans Bay,Wellington City,0,0,0,0,0,55940,Hataitai
41548,253300,Berhampore,Wellington City,3,0,2,1,0,56010,Berhampore
41548,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
41548,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
41548,253600,Newtown South,Wellington City,0,0,0,0,0,55970,Newtown
41548,253700,Kilbirnie Central,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41548,253800,Island Bay West,Wellington City,0,0,0,0,0,56040,Island Bay
41548,253900,Melrose,Wellington City,0,0,0,0,0,56020,Melrose
41548,254000,Island Bay East,Wellington City,0,0,0,0,0,56040,Island Bay
41548,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
41548,254200,Kilbirnie East,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41548,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
41548,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
41548,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
41548,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
41548,254700,Houghton Bay,Wellington City,0,0,0,0,0,56050,Houghton Bay
41548,254800,Miramar East,Wellington City,0,0,0,0,0,56100,Miramar
41548,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
41548,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41548,255100,Strathmore (Wellington City),Wellington City,2,2,0,0,0,56120,Strathmore (Wellington City)
41548,255200,Seatoun,Wellington City,0,0,0,0,0,56110,Seatoun
41579,247501,MÄkara-Ohariu,Wellington City,1,1,0,0,0,55700,Wellington City Rural
41579,247600,Tawa North,Wellington City,0,0,0,0,0,55720,Tawa
41579,247700,Linden,Wellington City,0,0,0,0,0,55720,Tawa
41579,247800,Tawa South,Wellington City,0,0,0,0,0,55720,Tawa
41579,247900,Tawa Central,Wellington City,0,0,0,0,0,55720,Tawa
41579,248000,Grenada North,Wellington City,1,1,0,0,0,55730,Grenada
41579,248101,Churton Park North,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41579,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41579,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
41579,248301,Churton Park South,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41579,248400,Johnsonville West,Wellington City,0,0,0,0,0,55740,Johnsonville
41579,248500,Grenada Village,Wellington City,3,3,0,0,0,55730,Grenada
41579,248600,Johnsonville North,Wellington City,6,0,0,0,6,55740,Johnsonville
41579,248701,Paparangi,Wellington City,1,1,0,0,0,55840,Paparangi
41579,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
41579,248900,Johnsonville Central,Wellington City,0,0,0,0,0,55740,Johnsonville
41579,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
41579,249101,Crofton Downs,Wellington City,1,1,0,0,0,55780,Crofton Downs
41579,249200,Johnsonville South,Wellington City,0,0,0,0,0,55740,Johnsonville
41579,249300,Khandallah Reserve,Wellington City,1,1,0,0,0,55760,Khandallah
41579,249401,Karori Park,Wellington City,0,0,0,0,0,55860,Karori
41579,249402,Karori West,Wellington City,0,0,0,0,0,55860,Karori
41579,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
41579,249600,Ngaio South,Wellington City,0,0,0,0,0,55770,Ngaio
41579,249701,Newlands South,Wellington City,0,0,0,0,0,55850,Newlands
41579,249702,Newlands East,Wellington City,1,1,0,0,0,55850,Newlands
41579,249800,Woodridge,Wellington City,5,0,0,0,5,55710,Woodridge-Horokiwi
41579,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
41579,250000,Khandallah North,Wellington City,0,0,0,0,0,55760,Khandallah
41579,250100,Wilton,Wellington City,0,0,0,0,0,55810,Wilton
41579,250200,Khandallah South,Wellington City,1,1,0,0,0,55760,Khandallah
41579,250300,Wadestown,Wellington City,0,0,0,0,0,55800,Wadestown
41579,250401,Karori South,Wellington City,1,1,0,0,0,55860,Karori
41579,250500,Onslow,Wellington City,1,1,0,0,0,55760,Khandallah
41579,250600,Karori East,Wellington City,1,1,0,0,0,55860,Karori
41579,250700,Pipitea-Kaiwharawhara,Wellington City,0,0,0,0,0,55790,Pipitea-Kaiwharawhara
41579,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
41579,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
41579,250902,Thorndon South,Wellington City,1,1,0,0,0,55820,Thorndon
41579,251000,Wellington Botanic Gardens,Wellington City,0,0,0,0,0,55880,Kelburn
41579,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
41579,251200,Aro Valley,Wellington City,0,0,0,0,0,55910,Aro Valley
41579,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
41579,251400,Wellington Central,Wellington City,0,0,0,0,0,55890,Wellington Central
41579,251500,Brooklyn North,Wellington City,1,0,0,0,1,55950,Brooklyn
41579,251601,Dixon Street West,Wellington City,1,0,0,0,1,55900,Te Aro
41579,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
41579,251700,Vivian West,Wellington City,73,0,73,0,0,55900,Te Aro
41579,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
41579,251900,Brooklyn East,Wellington City,4,4,0,0,0,55950,Brooklyn
41579,252001,Mount Cook North,Wellington City,11,0,11,0,0,55960,Mount Cook
41579,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
41579,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
41579,252200,Brooklyn South,Wellington City,0,0,0,0,0,55950,Brooklyn
41579,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
41579,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
41579,252501,Mount Victoria North,Wellington City,0,0,0,0,0,55930,Mount Victoria
41579,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
41579,252600,Roseneath,Wellington City,2,0,0,0,2,56080,Roseneath
41579,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
41579,252800,Kingston-Mornington-Vogeltown,Wellington City,0,0,0,0,0,55980,Kingston-Mornington-Vogeltown
41579,252900,Newtown North,Wellington City,1,1,0,0,0,55970,Newtown
41579,253000,Newtown West,Wellington City,0,0,0,0,0,55970,Newtown
41579,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
41579,253102,Hataitai North East,Wellington City,0,0,0,0,0,55940,Hataitai
41579,253200,Evans Bay,Wellington City,0,0,0,0,0,55940,Hataitai
41579,253300,Berhampore,Wellington City,0,0,0,0,0,56010,Berhampore
41579,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
41579,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
41579,253600,Newtown South,Wellington City,0,0,0,0,0,55970,Newtown
41579,253700,Kilbirnie Central,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41579,253800,Island Bay West,Wellington City,0,0,0,0,0,56040,Island Bay
41579,253900,Melrose,Wellington City,0,0,0,0,0,56020,Melrose
41579,254000,Island Bay East,Wellington City,1,1,0,0,0,56040,Island Bay
41579,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
41579,254200,Kilbirnie East,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41579,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
41579,254401,Miramar Central,Wellington City,27,0,27,0,0,56100,Miramar
41579,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
41579,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
41579,254700,Houghton Bay,Wellington City,0,0,0,0,0,56050,Houghton Bay
41579,254800,Miramar East,Wellington City,1,1,0,0,0,56100,Miramar
41579,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
41579,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41579,255100,Strathmore (Wellington City),Wellington City,0,0,0,0,0,56120,Strathmore (Wellington City)
41579,255200,Seatoun,Wellington City,1,1,0,0,0,56110,Seatoun
41609,247501,MÄkara-Ohariu,Wellington City,1,1,0,0,0,55700,Wellington City Rural
41609,247600,Tawa North,Wellington City,1,1,0,0,0,55720,Tawa
41609,247700,Linden,Wellington City,0,0,0,0,0,55720,Tawa
41609,247800,Tawa South,Wellington City,0,0,0,0,0,55720,Tawa
41609,247900,Tawa Central,Wellington City,0,0,0,0,0,55720,Tawa
41609,248000,Grenada North,Wellington City,1,1,0,0,0,55730,Grenada
41609,248101,Churton Park North,Wellington City,5,5,0,0,0,55830,Churton Park-Glenside
41609,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41609,248200,Takapu-Horokiwi,Wellington City,1,1,0,0,0,55710,Woodridge-Horokiwi
41609,248301,Churton Park South,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41609,248400,Johnsonville West,Wellington City,2,2,0,0,0,55740,Johnsonville
41609,248500,Grenada Village,Wellington City,1,1,0,0,0,55730,Grenada
41609,248600,Johnsonville North,Wellington City,0,0,0,0,0,55740,Johnsonville
41609,248701,Paparangi,Wellington City,0,0,0,0,0,55840,Paparangi
41609,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
41609,248900,Johnsonville Central,Wellington City,0,0,0,0,0,55740,Johnsonville
41609,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
41609,249101,Crofton Downs,Wellington City,0,0,0,0,0,55780,Crofton Downs
41609,249200,Johnsonville South,Wellington City,0,0,0,0,0,55740,Johnsonville
41609,249300,Khandallah Reserve,Wellington City,0,0,0,0,0,55760,Khandallah
41609,249401,Karori Park,Wellington City,0,0,0,0,0,55860,Karori
41609,249402,Karori West,Wellington City,1,1,0,0,0,55860,Karori
41609,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
41609,249600,Ngaio South,Wellington City,0,0,0,0,0,55770,Ngaio
41609,249701,Newlands South,Wellington City,1,1,0,0,0,55850,Newlands
41609,249702,Newlands East,Wellington City,0,0,0,0,0,55850,Newlands
41609,249800,Woodridge,Wellington City,4,4,0,0,0,55710,Woodridge-Horokiwi
41609,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
41609,250000,Khandallah North,Wellington City,4,0,0,0,4,55760,Khandallah
41609,250100,Wilton,Wellington City,1,1,0,0,0,55810,Wilton
41609,250200,Khandallah South,Wellington City,0,0,0,0,0,55760,Khandallah
41609,250300,Wadestown,Wellington City,1,1,0,0,0,55800,Wadestown
41609,250401,Karori South,Wellington City,0,0,0,0,0,55860,Karori
41609,250500,Onslow,Wellington City,0,0,0,0,0,55760,Khandallah
41609,250600,Karori East,Wellington City,0,0,0,0,0,55860,Karori
41609,250700,Pipitea-Kaiwharawhara,Wellington City,1,1,0,0,0,55790,Pipitea-Kaiwharawhara
41609,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
41609,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
41609,250902,Thorndon South,Wellington City,0,0,0,0,0,55820,Thorndon
41609,251000,Wellington Botanic Gardens,Wellington City,1,0,0,0,1,55880,Kelburn
41609,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
41609,251200,Aro Valley,Wellington City,0,0,0,0,0,55910,Aro Valley
41609,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
41609,251400,Wellington Central,Wellington City,2,0,2,0,0,55890,Wellington Central
41609,251500,Brooklyn North,Wellington City,0,0,0,0,0,55950,Brooklyn
41609,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
41609,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
41609,251700,Vivian West,Wellington City,0,0,0,0,0,55900,Te Aro
41609,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
41609,251900,Brooklyn East,Wellington City,0,0,0,0,0,55950,Brooklyn
41609,252001,Mount Cook North,Wellington City,0,0,0,0,0,55960,Mount Cook
41609,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
41609,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
41609,252200,Brooklyn South,Wellington City,0,0,0,0,0,55950,Brooklyn
41609,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
41609,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
41609,252501,Mount Victoria North,Wellington City,1,1,0,0,0,55930,Mount Victoria
41609,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
41609,252600,Roseneath,Wellington City,0,0,0,0,0,56080,Roseneath
41609,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
41609,252800,Kingston-Mornington-Vogeltown,Wellington City,0,0,0,0,0,55980,Kingston-Mornington-Vogeltown
41609,252900,Newtown North,Wellington City,0,0,0,0,0,55970,Newtown
41609,253000,Newtown West,Wellington City,0,0,0,0,0,55970,Newtown
41609,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
41609,253102,Hataitai North East,Wellington City,0,0,0,0,0,55940,Hataitai
41609,253200,Evans Bay,Wellington City,0,0,0,0,0,55940,Hataitai
41609,253300,Berhampore,Wellington City,0,0,0,0,0,56010,Berhampore
41609,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
41609,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
41609,253600,Newtown South,Wellington City,0,0,0,0,0,55970,Newtown
41609,253700,Kilbirnie Central,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41609,253800,Island Bay West,Wellington City,0,0,0,0,0,56040,Island Bay
41609,253900,Melrose,Wellington City,0,0,0,0,0,56020,Melrose
41609,254000,Island Bay East,Wellington City,0,0,0,0,0,56040,Island Bay
41609,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
41609,254200,Kilbirnie East,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41609,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
41609,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
41609,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
41609,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
41609,254700,Houghton Bay,Wellington City,0,0,0,0,0,56050,Houghton Bay
41609,254800,Miramar East,Wellington City,0,0,0,0,0,56100,Miramar
41609,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
41609,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41609,255100,Strathmore (Wellington City),Wellington City,0,0,0,0,0,56120,Strathmore (Wellington City)
41609,255200,Seatoun,Wellington City,0,0,0,0,0,56110,Seatoun
41640,247501,MÄkara-Ohariu,Wellington City,0,0,0,0,0,55700,Wellington City Rural
41640,247600,Tawa North,Wellington City,3,0,0,0,3,55720,Tawa
41640,247700,Linden,Wellington City,1,1,0,0,0,55720,Tawa
41640,247800,Tawa South,Wellington City,0,0,0,0,0,55720,Tawa
41640,247900,Tawa Central,Wellington City,0,0,0,0,0,55720,Tawa
41640,248000,Grenada North,Wellington City,3,3,0,0,0,55730,Grenada
41640,248101,Churton Park North,Wellington City,2,2,0,0,0,55830,Churton Park-Glenside
41640,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41640,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
41640,248301,Churton Park South,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41640,248400,Johnsonville West,Wellington City,0,0,0,0,0,55740,Johnsonville
41640,248500,Grenada Village,Wellington City,0,0,0,0,0,55730,Grenada
41640,248600,Johnsonville North,Wellington City,1,1,0,0,0,55740,Johnsonville
41640,248701,Paparangi,Wellington City,0,0,0,0,0,55840,Paparangi
41640,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
41640,248900,Johnsonville Central,Wellington City,0,0,0,0,0,55740,Johnsonville
41640,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
41640,249101,Crofton Downs,Wellington City,1,1,0,0,0,55780,Crofton Downs
41640,249200,Johnsonville South,Wellington City,0,0,0,0,0,55740,Johnsonville
41640,249300,Khandallah Reserve,Wellington City,0,0,0,0,0,55760,Khandallah
41640,249401,Karori Park,Wellington City,0,0,0,0,0,55860,Karori
41640,249402,Karori West,Wellington City,0,0,0,0,0,55860,Karori
41640,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
41640,249600,Ngaio South,Wellington City,0,0,0,0,0,55770,Ngaio
41640,249701,Newlands South,Wellington City,2,2,0,0,0,55850,Newlands
41640,249702,Newlands East,Wellington City,0,0,0,0,0,55850,Newlands
41640,249800,Woodridge,Wellington City,3,3,0,0,0,55710,Woodridge-Horokiwi
41640,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
41640,250000,Khandallah North,Wellington City,0,0,0,0,0,55760,Khandallah
41640,250100,Wilton,Wellington City,0,0,0,0,0,55810,Wilton
41640,250200,Khandallah South,Wellington City,0,0,0,0,0,55760,Khandallah
41640,250300,Wadestown,Wellington City,0,0,0,0,0,55800,Wadestown
41640,250401,Karori South,Wellington City,0,0,0,0,0,55860,Karori
41640,250500,Onslow,Wellington City,0,0,0,0,0,55760,Khandallah
41640,250600,Karori East,Wellington City,0,0,0,0,0,55860,Karori
41640,250700,Pipitea-Kaiwharawhara,Wellington City,0,0,0,0,0,55790,Pipitea-Kaiwharawhara
41640,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
41640,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
41640,250902,Thorndon South,Wellington City,2,2,0,0,0,55820,Thorndon
41640,251000,Wellington Botanic Gardens,Wellington City,0,0,0,0,0,55880,Kelburn
41640,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
41640,251200,Aro Valley,Wellington City,0,0,0,0,0,55910,Aro Valley
41640,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
41640,251400,Wellington Central,Wellington City,0,0,0,0,0,55890,Wellington Central
41640,251500,Brooklyn North,Wellington City,0,0,0,0,0,55950,Brooklyn
41640,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
41640,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
41640,251700,Vivian West,Wellington City,0,0,0,0,0,55900,Te Aro
41640,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
41640,251900,Brooklyn East,Wellington City,0,0,0,0,0,55950,Brooklyn
41640,252001,Mount Cook North,Wellington City,0,0,0,0,0,55960,Mount Cook
41640,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
41640,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
41640,252200,Brooklyn South,Wellington City,1,1,0,0,0,55950,Brooklyn
41640,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
41640,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
41640,252501,Mount Victoria North,Wellington City,0,0,0,0,0,55930,Mount Victoria
41640,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
41640,252600,Roseneath,Wellington City,1,0,0,0,1,56080,Roseneath
41640,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
41640,252800,Kingston-Mornington-Vogeltown,Wellington City,1,1,0,0,0,55980,Kingston-Mornington-Vogeltown
41640,252900,Newtown North,Wellington City,0,0,0,0,0,55970,Newtown
41640,253000,Newtown West,Wellington City,0,0,0,0,0,55970,Newtown
41640,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
41640,253102,Hataitai North East,Wellington City,0,0,0,0,0,55940,Hataitai
41640,253200,Evans Bay,Wellington City,2,2,0,0,0,55940,Hataitai
41640,253300,Berhampore,Wellington City,36,0,0,34,2,56010,Berhampore
41640,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
41640,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
41640,253600,Newtown South,Wellington City,0,0,0,0,0,55970,Newtown
41640,253700,Kilbirnie Central,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41640,253800,Island Bay West,Wellington City,0,0,0,0,0,56040,Island Bay
41640,253900,Melrose,Wellington City,0,0,0,0,0,56020,Melrose
41640,254000,Island Bay East,Wellington City,0,0,0,0,0,56040,Island Bay
41640,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
41640,254200,Kilbirnie East,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41640,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
41640,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
41640,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
41640,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
41640,254700,Houghton Bay,Wellington City,0,0,0,0,0,56050,Houghton Bay
41640,254800,Miramar East,Wellington City,1,1,0,0,0,56100,Miramar
41640,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
